Order_ID,Customer_ID,Order_Date,Product_Category,Region,Payment_Method,Customer_Segment,Customer_Age,Quantity,Unit_Price,Discount_Percent,Shipping_Cost,Product_Rating,Delivery_Days,Return_Flag,Cost_Price,Gross_Sales,Discount_Amount,Net_Sales,Profit
ORD50945,CUST10945,2024-05-16,Grocery,Central,Credit Card,Regular,35,6,207.91,11.2,130.29,3.8,6,No,162.46,1247.46,139.72,1107.74,2.69
ORD50946,CUST10946,2024-08-30,Electronics,South,Debit Card,Regular,18,4,112.74,12.48,158.13,5.0,2,No,68.42,450.96,56.28,394.68,-37.13
ORD50947,CUST10947,2025-06-26,Fashion,West,Net Banking,Wholesale,36,2,159.33,10.57,33.31,4.6,6,No,90.19,318.66,33.68,284.98,71.29
ORD50948,CUST10948,2024-02-09,Fashion,West,Net Banking,Regular,25,8,158.57,19.49,103.23,4.3,8,No,120.6,1268.56,247.24,1021.32,-46.71
ORD50949,CUST10949,2024-08-16,Fashion,East,Credit Card,Premium,20,6,137.68,22.48,20.0,2.7,1,No,101.57,826.08,185.7,640.38,10.96
ORD50950,CUST10950,2025-07-01,Home & Kitchen,Central,COD,Premium,42,3,233.73,15.31,53.37,4.3,4,No,151.54,701.19,107.35,593.84,85.85
ORD50951,CUST10951,2024-08-10,Sports,North,COD,Regular,22,7,135.57,15.69,122.39,3.5,1,No,66.92,948.99,148.9,800.09,209.26
ORD50952,CUST10952,2024-01-06,Grocery,South,Net Banking,Wholesale,57,10,516.58,9.79,87.89,4.6,2,No,357.04,5165.8,505.73,4660.07,1001.78
ORD50953,CUST10953,2024-11-17,Beauty,South,Credit Card,New,36,7,272.82,11.97,20.0,3.9,1,No,129.4,1909.74,228.6,1681.14,755.34
ORD50954,CUST10954,2025-04-12,Grocery,Central,COD,Wholesale,35,6,80.0,14.88,137.25,3.7,6,No,38.97,480.0,71.42,408.58,37.51
ORD50955,CUST10955,2024-03-15,Beauty,East,Credit Card,New,48,2,259.32,9.78,65.55,3.7,6,No,148.47,518.64,50.72,467.92,105.43
ORD50956,CUST10956,2024-01-04,Home & Kitchen,East,Credit Card,Wholesale,50,8,115.8,16.63,128.29,3.8,1,No,68.01,926.4,154.06,772.34,99.97
ORD50957,CUST10957,2025-10-07,Fashion,Central,Net Banking,Regular,64,1,197.99,4.61,113.07,3.1,4,Yes,122.94,197.99,9.13,188.86,-47.15
ORD50958,CUST10958,2024-04-27,Home & Kitchen,East,Net Banking,Premium,35,1,112.7,6.87,52.51,3.2,4,No,64.86,112.7,7.74,104.96,-12.41
ORD50959,CUST10959,2025-08-28,Home & Kitchen,South,UPI,Wholesale,56,6,80.0,4.67,129.1,3.8,8,No,37.0,480.0,22.42,457.58,106.48
ORD50960,CUST10960,2025-05-18,Electronics,South,COD,New,33,5,178.73,7.32,104.34,5.0,6,No,90.84,893.65,65.42,828.23,269.69
ORD50961,CUST10961,2025-07-27,Sports,North,COD,Premium,33,9,80.0,9.99,97.88,4.5,2,Yes,39.41,720.0,71.93,648.07,195.5
ORD50962,CUST10962,2025-03-16,Beauty,Central,COD,New,64,7,238.13,19.2,68.93,4.5,5,Yes,145.15,1666.91,320.05,1346.86,261.88
ORD50963,CUST10963,2024-07-12,Fashion,West,Debit Card,Regular,55,2,203.08,12.29,40.38,4.8,4,No,107.33,406.16,49.92,356.24,101.2
ORD50964,CUST10964,2025-12-15,Beauty,West,Credit Card,Premium,58,7,122.42,3.01,71.16,4.2,10,No,68.39,856.94,25.79,831.15,281.26
ORD50965,CUST10965,2025-01-26,Grocery,North,Net Banking,New,24,3,593.83,2.19,70.18,3.7,4,No,370.83,1781.49,39.01,1742.48,559.81
ORD50966,CUST10966,2024-01-26,Beauty,North,COD,Wholesale,31,1,81.0,9.09,128.32,3.7,8,No,43.51,81.0,7.36,73.64,-98.19
ORD50967,CUST10967,2025-03-10,Grocery,East,UPI,Regular,60,8,120.81,17.84,20.0,3.5,5,No,65.36,966.48,172.42,794.06,251.18
ORD50968,CUST10968,2024-06-21,Sports,North,COD,Regular,65,3,87.49,,156.18,4.5,3,No,66.34,262.47,57.27,205.2,-150.0
ORD50969,CUST10969,2024-10-26,Grocery,North,Credit Card,Regular,42,8,683.25,0.86,158.65,3.4,10,No,446.02,5466.0,47.01,5418.99,1692.18
ORD50970,CUST10970,2025-10-06,Beauty,West,Credit Card,Wholesale,49,7,436.57,14.61,61.15,5.0,4,No,334.85,3055.99,446.48,2609.51,204.41
ORD50971,CUST10971,2024-11-21,Beauty,East,Net Banking,Wholesale,55,2,80.0,9.19,153.07,3.4,1,No,51.23,160.0,14.7,145.3,-110.23
ORD50972,CUST10972,2025-02-13,Grocery,North,Debit Card,Premium,39,1,105.99,9.73,44.75,4.8,6,No,83.35,105.99,10.31,95.68,-32.42
ORD50973,CUST10973,2024-04-27,Home & Kitchen,North,Net Banking,Wholesale,33,7,108.36,4.55,140.72,4.8,10,No,58.98,758.52,34.51,724.01,170.43
ORD50974,CUST10974,2025-12-24,Sports,East,COD,Premium,46,1,126.73,10.46,53.12,4.4,4,No,85.94,126.73,13.26,113.47,-25.59
ORD50975,CUST10975,2024-08-12,Electronics,Central,UPI,Regular,33,6,92.04,4.24,136.5,5.0,6,Yes,58.56,552.24,23.41,528.83,40.97
ORD50976,CUST10976,2025-06-15,Fashion,East,Net Banking,Premium,29,10,122.27,10.14,25.32,3.9,2,Yes,96.58,1222.7,123.98,1098.72,107.6
ORD50977,CUST10977,2024-04-22,Beauty,West,Debit Card,New,34,10,348.34,20.04,138.73,4.1,5,No,210.69,3483.4,698.07,2785.33,539.7
ORD50978,CUST10978,2024-05-19,Fashion,Central,Net Banking,Regular,54,8,642.58,16.42,147.99,4.1,9,Yes,492.4,5140.64,844.09,4296.55,209.36
ORD50979,CUST10979,2025-07-12,Electronics,South,Credit Card,Regular,44,7,80.0,25.4,23.87,4.4,8,No,52.69,560.0,142.24,417.76,25.06
ORD50980,CUST10980,2024-01-01,Fashion,East,COD,Premium,42,4,92.14,15.68,169.08,2.8,3,No,65.62,368.56,57.79,310.77,-120.79
ORD50981,CUST10981,2024-03-30,Electronics,West,COD,Regular,30,1,208.27,13.22,135.83,3.9,1,No,162.07,208.27,27.53,180.74,-117.16
ORD50982,CUST10982,2025-10-15,Grocery,Central,COD,Wholesale,25,1,80.0,15.87,20.0,4.6,10,No,65.51,80.0,12.7,67.3,-18.21
ORD50983,CUST10983,2024-11-15,Home & Kitchen,East,COD,New,22,4,211.8,6.57,67.95,3.8,3,Yes,152.61,847.2,55.66,791.54,113.15
ORD50984,CUST10984,2025-07-03,Beauty,North,COD,Premium,29,5,257.51,0.0,136.69,5.0,8,No,145.85,1287.55,0.0,1287.55,421.61
ORD50985,CUST10985,2024-05-18,Electronics,East,COD,Premium,58,7,285.84,,122.54,4.1,3,No,160.25,2000.88,351.55,1649.33,405.04
ORD50986,CUST10986,2025-05-25,Fashion,South,UPI,Regular,20,4,252.87,0.0,95.03,4.3,5,No,142.71,1011.48,0.0,1011.48,345.61
ORD50987,CUST10987,2024-09-15,Beauty,East,Debit Card,Wholesale,52,10,128.01,19.85,131.76,5.0,2,No,62.24,1280.1,254.1,1026.0,271.84
ORD50988,CUST10988,2025-11-03,Home & Kitchen,Central,COD,Regular,50,1,161.08,17.26,50.67,4.1,1,Yes,75.68,161.08,27.8,133.28,6.93
ORD50989,CUST10989,2025-11-20,Grocery,Central,Debit Card,Regular,39,10,84.21,6.05,92.13,5.0,10,No,55.99,842.1,50.95,791.15,139.12
ORD50990,CUST10990,2024-01-10,Beauty,East,COD,Premium,61,7,245.14,8.95,51.95,4.4,5,No,183.83,1715.98,153.58,1562.4,223.64
ORD50991,CUST10991,2024-09-17,Electronics,Central,Net Banking,Regular,26,2,513.98,11.92,96.07,4.4,5,Yes,238.16,1027.96,122.53,905.43,333.04
ORD50992,CUST10992,2025-10-11,Home & Kitchen,North,COD,New,58,2,244.8,5.54,135.05,3.4,6,No,161.48,489.6,27.12,462.48,4.47
ORD50993,CUST10993,2024-06-20,Fashion,East,Credit Card,Regular,35,8,115.38,15.78,125.17,4.7,2,No,67.79,923.04,145.66,777.38,109.89
ORD50994,CUST10994,2024-01-13,Home & Kitchen,North,UPI,Regular,46,10,346.06,16.4,100.03,3.6,9,No,270.0,3460.6,567.54,2893.06,93.03
ORD50995,CUST10995,2024-06-16,Home & Kitchen,North,Net Banking,Premium,56,10,843.59,1.9,134.54,3.9,2,No,424.99,8435.9,160.28,8275.62,3891.18
ORD50996,CUST10996,2025-10-03,Sports,West,Net Banking,Regular,44,10,212.31,6.24,138.97,,2,No,139.8,2123.1,132.48,1990.62,453.65
ORD50997,CUST10997,2025-08-18,Home & Kitchen,East,Credit Card,Wholesale,53,5,259.93,11.74,170.88,3.8,5,No,210.35,1299.65,152.58,1147.07,-75.56
ORD50998,CUST10998,2024-11-16,Home & Kitchen,Central,COD,Premium,62,10,281.61,19.98,142.54,4.2,9,No,162.68,2816.1,562.66,2253.44,484.1
ORD50999,CUST10999,2024-11-14,Beauty,North,UPI,Regular,34,2,80.0,16.57,119.54,4.0,4,No,57.96,160.0,26.51,133.49,-101.97
ORD51000,CUST11000,2025-09-04,Fashion,West,Net Banking,New,51,5,138.76,0.0,132.03,4.0,6,No,107.75,693.8,0.0,693.8,23.02
ORD51001,CUST11001,2024-11-24,Beauty,East,UPI,New,63,8,129.8,9.96,100.96,3.9,2,No,67.35,1038.4,103.42,934.98,295.22
ORD51002,CUST11002,2025-07-03,Beauty,East,Net Banking,Premium,20,6,311.89,15.31,77.4,3.3,4,No,254.89,1871.34,286.5,1584.84,-21.9
ORD51003,CUST11003,2025-02-22,Electronics,South,COD,Premium,22,3,289.15,6.4,129.04,4.4,9,No,216.71,867.45,55.52,811.93,32.76
ORD51004,CUST11004,2025-08-28,Beauty,South,Net Banking,Regular,31,8,167.59,5.86,124.07,4.4,2,No,83.95,1340.72,78.57,1262.15,466.48
ORD51005,CUST11005,2024-04-04,Sports,North,Net Banking,Wholesale,20,9,124.83,6.77,103.14,3.6,1,No,70.53,1123.47,76.06,1047.41,309.5
ORD51006,CUST11006,2025-08-03,Sports,South,Debit Card,Regular,40,5,80.0,9.84,81.24,3.7,4,No,54.5,400.0,39.36,360.64,6.9
ORD51007,CUST11007,2024-11-13,Electronics,North,COD,New,56,2,179.47,5.15,78.75,4.6,4,No,139.52,358.94,18.49,340.45,-17.34
ORD51008,CUST11008,2024-08-23,Grocery,Central,Credit Card,Wholesale,47,2,97.47,16.62,71.61,3.8,1,No,50.89,194.94,32.4,162.54,-10.85
ORD51009,CUST11009,2024-11-29,Fashion,North,Credit Card,Wholesale,62,7,89.92,5.98,146.51,4.1,4,No,64.79,629.44,37.64,591.8,-8.24
ORD51010,CUST11010,2025-01-10,Fashion,South,COD,Wholesale,40,1,330.99,4.75,143.03,,3,No,182.09,330.99,15.72,315.27,-9.85
ORD51011,CUST11011,2025-04-03,Beauty,Central,Credit Card,Regular,44,10,309.28,9.21,141.1,4.0,2,No,231.34,3092.8,284.85,2807.95,353.45
ORD51012,CUST11012,2024-05-16,Beauty,South,COD,New,27,2,131.95,22.35,42.67,3.4,10,No,92.74,263.9,58.98,204.92,-23.23
ORD51013,CUST11013,2025-08-10,Grocery,North,Credit Card,Premium,42,10,80.0,15.68,73.83,3.6,4,No,51.48,800.0,125.44,674.56,85.93
ORD51014,CUST11014,2025-06-30,Beauty,West,Debit Card,Regular,30,4,105.98,16.12,78.42,3.5,8,No,73.17,423.92,68.34,355.58,-15.52
ORD51015,CUST11015,2025-05-27,Fashion,East,Credit Card,Premium,33,1,345.72,14.0,62.72,4.6,7,No,267.69,345.72,48.4,297.32,-33.09
ORD51016,CUST11016,2024-10-22,Home & Kitchen,South,Net Banking,Wholesale,58,4,245.68,5.37,173.82,3.1,9,Yes,145.68,982.72,52.77,929.95,173.41
ORD51017,CUST11017,2024-11-15,Sports,North,COD,Wholesale,51,10,133.4,7.52,108.02,4.2,8,No,98.0,1334.0,100.32,1233.68,145.66
ORD51018,CUST11018,2025-07-25,Home & Kitchen,Central,UPI,Regular,54,5,188.33,6.33,104.79,3.9,1,No,95.82,941.65,59.61,882.04,298.15
ORD51019,CUST11019,2024-12-14,Home & Kitchen,South,UPI,New,39,9,80.0,19.64,69.03,4.9,2,No,56.76,720.0,141.41,578.59,-1.28
ORD51020,CUST11020,2024-08-16,Fashion,South,COD,Wholesale,34,1,80.0,14.07,128.79,4.5,2,No,58.22,80.0,11.26,68.74,-118.27
ORD51021,CUST11021,2024-09-26,Home & Kitchen,East,Debit Card,Premium,40,5,655.33,0.33,188.62,3.2,8,No,402.31,3276.65,10.81,3265.84,1065.67
ORD51022,CUST11022,2024-10-17,Grocery,North,Credit Card,Premium,53,2,251.95,22.17,93.64,3.6,4,No,187.36,503.9,111.71,392.19,-76.17
ORD51023,CUST11023,2025-12-25,Electronics,West,Debit Card,Regular,26,9,181.47,9.68,79.49,4.0,9,Yes,119.07,1633.23,158.1,1475.13,324.01
ORD51024,CUST11024,2024-06-13,Beauty,Central,UPI,Premium,19,6,140.05,16.57,85.92,3.6,2,No,111.54,840.3,139.24,701.06,-54.1
ORD51025,CUST11025,2024-01-05,Electronics,North,COD,New,49,2,80.0,19.37,75.51,4.6,4,No,39.33,160.0,30.99,129.01,-25.16
ORD51026,CUST11026,2025-01-13,Sports,Central,COD,Wholesale,39,3,345.71,0.0,89.87,4.1,1,No,172.3,1037.13,0.0,1037.13,430.36
ORD51027,CUST11027,2024-03-18,Beauty,South,Debit Card,Premium,60,8,86.58,15.18,62.48,3.9,3,Yes,65.95,692.64,105.14,587.5,-2.58
ORD51028,CUST11028,2025-02-13,Home & Kitchen,East,Debit Card,Premium,30,1,286.49,10.23,50.11,4.6,6,No,218.21,286.49,29.31,257.18,-11.14
ORD51029,CUST11029,2025-07-27,Sports,East,Credit Card,Wholesale,25,3,197.51,0.0,89.04,3.2,9,No,123.32,592.53,0.0,592.53,133.53
ORD51030,CUST11030,2024-05-11,Beauty,West,Net Banking,Regular,18,10,175.24,4.07,93.65,3.8,1,No,141.36,1752.4,71.32,1681.08,173.83
ORD51031,CUST11031,2025-08-23,Grocery,East,Net Banking,Premium,34,1,80.0,8.82,77.71,4.2,5,No,56.11,80.0,7.06,72.94,-60.88
ORD51032,CUST11032,2024-02-11,Grocery,South,Credit Card,Regular,29,8,80.0,17.92,155.56,3.9,2,No,65.09,640.0,114.69,525.31,-150.97
ORD51033,CUST11033,2024-03-29,Grocery,West,Net Banking,Regular,21,1,233.56,10.77,108.7,2.0,7,No,151.11,233.56,25.15,208.41,-51.4
ORD51034,CUST11034,2025-02-05,Grocery,North,UPI,Premium,30,5,190.85,13.04,123.41,4.2,4,No,100.12,954.25,124.43,829.82,205.81
ORD51035,CUST11035,2024-10-22,Home & Kitchen,East,Net Banking,New,48,4,186.92,9.51,124.61,4.3,5,No,114.85,747.68,71.1,676.58,92.57
ORD51036,CUST11036,2024-10-21,Electronics,West,Credit Card,Regular,58,7,218.31,19.62,94.71,3.3,8,No,177.44,1528.17,299.83,1228.34,-108.45
ORD51037,CUST11037,2025-09-07,Beauty,South,Net Banking,Premium,24,5,80.0,15.65,99.84,2.6,2,No,46.96,400.0,62.6,337.4,2.76
ORD51038,CUST11038,2025-06-09,Home & Kitchen,Central,COD,Regular,40,8,350.67,13.14,51.29,3.6,3,No,281.97,2805.36,368.62,2436.74,129.69
ORD51039,CUST11039,2025-11-21,Grocery,Central,Debit Card,Wholesale,41,1,143.83,4.0,119.52,3.9,5,No,107.14,143.83,5.75,138.08,-88.58
ORD51040,CUST11040,2025-09-28,Electronics,South,UPI,New,22,5,387.71,12.84,75.0,3.9,10,No,237.89,1938.55,248.91,1689.64,425.19
ORD51041,CUST11041,2025-02-25,Sports,South,COD,New,22,4,80.0,31.47,61.21,2.7,4,No,52.04,320.0,100.7,219.3,-50.07
ORD51042,CUST11042,2024-01-23,Sports,Central,COD,Wholesale,34,3,262.4,17.57,148.59,4.1,5,No,177.06,787.2,138.31,648.89,-30.88
ORD51043,CUST11043,2025-07-28,Sports,West,Credit Card,Wholesale,47,5,260.79,6.82,30.05,4.7,3,No,181.6,1303.95,88.93,1215.02,276.97
ORD51044,CUST11044,2024-05-22,Grocery,Central,Debit Card,Regular,26,10,80.0,24.97,167.36,4.6,9,No,38.27,800.0,199.76,600.24,50.18
ORD51045,CUST11045,2025-10-26,Sports,South,Debit Card,Wholesale,23,3,119.64,6.52,163.8,4.8,8,No,95.16,358.92,23.4,335.52,-113.76
ORD51046,CUST11046,2024-05-24,Fashion,East,UPI,New,42,8,91.04,17.0,80.0,3.2,6,No,61.08,728.32,123.81,604.51,35.87
ORD51047,CUST11047,2024-08-12,Beauty,North,Credit Card,Wholesale,36,3,317.69,11.68,170.33,4.6,1,No,252.41,953.07,111.32,841.75,-85.81
ORD51048,CUST11048,2025-05-17,Beauty,East,UPI,Premium,33,1,221.58,13.27,50.02,3.4,4,No,151.52,221.58,29.4,192.18,-9.36
ORD51049,CUST11049,2025-09-07,Grocery,East,Net Banking,Premium,38,9,512.47,13.53,134.73,4.5,7,No,312.34,4612.23,624.03,3988.2,1042.41
ORD51050,CUST11050,2024-04-13,Fashion,South,COD,Regular,19,9,206.83,10.27,90.76,3.5,10,Yes,136.46,1861.47,191.17,1670.3,351.4
ORD51051,CUST11051,2024-02-08,Home & Kitchen,Central,UPI,New,27,6,291.77,9.27,20.0,4.2,5,No,220.85,1750.62,162.28,1588.34,243.24
ORD51052,CUST11052,2024-07-16,Home & Kitchen,West,COD,Premium,33,10,388.31,2.78,61.6,5.0,4,No,221.6,3883.1,107.95,3775.15,1497.55
ORD51053,CUST11053,2025-10-07,Sports,East,Credit Card,Wholesale,54,1,259.92,4.12,82.15,4.6,9,No,208.95,259.92,10.71,249.21,-41.89
ORD51054,CUST11054,2025-08-01,Electronics,Central,Net Banking,Premium,32,8,141.21,14.34,125.06,3.4,8,No,87.89,1129.68,162.0,967.68,139.5
ORD51055,CUST11055,2025-01-25,Home & Kitchen,West,Credit Card,Premium,30,2,125.12,7.22,68.53,3.3,3,No,100.57,250.24,18.07,232.17,-37.5
ORD51056,CUST11056,2024-06-27,Electronics,East,Net Banking,Regular,30,9,172.12,5.63,77.71,4.5,6,No,133.54,1549.08,87.21,1461.87,182.3
ORD51057,CUST11057,2025-07-07,Beauty,West,Net Banking,Wholesale,49,8,304.23,31.79,114.34,4.9,4,No,223.32,2433.84,773.72,1660.12,-240.78
ORD51058,CUST11058,2025-03-23,Electronics,Central,COD,Wholesale,62,3,110.17,29.43,111.96,4.3,7,No,68.63,330.51,97.27,233.24,-84.61
ORD51059,CUST11059,2025-05-14,Beauty,North,Credit Card,Wholesale,64,5,276.97,16.07,85.87,3.7,1,No,184.79,1384.85,222.55,1162.3,152.48
ORD51060,CUST11060,2024-01-15,Fashion,Central,Credit Card,Regular,63,9,223.57,17.05,76.37,4.0,1,No,169.93,2012.13,343.07,1669.06,63.32
ORD51061,CUST11061,2025-09-14,Fashion,South,UPI,Wholesale,25,1,80.27,6.31,132.27,4.3,6,No,52.28,80.27,5.07,75.2,-109.35
ORD51062,CUST11062,2025-10-30,Grocery,West,Credit Card,Wholesale,60,9,268.35,3.7,76.12,3.9,10,No,194.05,2415.15,89.36,2325.79,503.22
ORD51063,CUST11063,2024-10-15,Grocery,North,UPI,Premium,35,4,198.79,9.62,36.48,3.4,7,No,147.61,795.16,76.49,718.67,91.75
ORD51064,CUST11064,2025-04-22,Sports,West,Debit Card,Premium,53,4,126.74,12.0,72.25,4.7,9,No,81.09,506.96,60.84,446.12,49.51
ORD51065,CUST11065,2024-08-18,Home & Kitchen,West,Debit Card,Wholesale,43,4,196.93,16.99,114.61,5.0,7,No,127.69,787.72,133.83,653.89,28.52
ORD51066,CUST11066,2025-02-23,Sports,East,Debit Card,New,27,10,129.99,0.0,83.28,4.9,9,No,68.01,1299.9,0.0,1299.9,536.52
ORD51067,CUST11067,2024-06-05,Beauty,South,Credit Card,New,48,9,212.93,,67.38,2.6,10,Yes,115.1,1916.37,517.99,1398.38,295.1
ORD51068,CUST11068,2025-07-03,Sports,West,Credit Card,Wholesale,50,6,162.52,13.74,33.53,4.8,9,No,127.55,975.12,133.98,841.14,42.31
ORD51069,CUST11069,2025-03-16,Electronics,Central,UPI,New,46,8,80.0,1.15,83.52,4.4,8,Yes,60.87,640.0,7.36,632.64,62.16
ORD51070,CUST11070,2024-04-06,Beauty,Central,Net Banking,Regular,22,4,165.72,13.1,100.26,3.6,7,No,75.19,662.88,86.84,576.04,175.02
ORD51071,CUST11071,2025-02-14,Grocery,East,UPI,Premium,30,3,135.95,5.68,44.67,2.7,3,No,104.91,407.85,23.17,384.68,25.28
ORD51072,CUST11072,2024-10-15,Fashion,South,Debit Card,Regular,18,1,274.0,5.19,81.48,3.9,3,No,125.86,274.0,14.22,259.78,52.44
ORD51073,CUST11073,2024-09-10,Grocery,South,UPI,Premium,40,10,321.13,4.56,40.77,4.2,5,Yes,198.96,3211.3,146.44,3064.86,1034.49
ORD51074,CUST11074,2024-07-14,Home & Kitchen,Central,Net Banking,New,57,7,130.21,10.2,84.2,3.3,7,No,61.84,911.47,92.97,818.5,301.42
ORD51075,CUST11075,2025-08-20,Beauty,North,Credit Card,New,20,4,108.52,26.72,167.65,4.8,10,No,87.73,434.08,115.99,318.09,-200.48
ORD51076,CUST11076,2025-06-05,Beauty,East,UPI,Wholesale,20,8,80.0,12.65,97.73,4.8,7,No,64.78,640.0,80.96,559.04,-56.93
ORD51077,CUST11077,2025-05-31,Electronics,East,Debit Card,New,24,3,106.79,16.86,20.0,4.3,1,No,72.19,320.37,54.01,266.36,29.79
ORD51078,CUST11078,2025-09-26,Home & Kitchen,Central,Debit Card,New,53,1,146.92,18.57,104.9,3.1,8,Yes,87.43,146.92,27.28,119.64,-72.69
ORD51079,CUST11079,2024-04-27,Fashion,Central,Credit Card,Wholesale,52,5,80.0,10.99,149.03,3.8,1,No,51.15,400.0,43.96,356.04,-48.74
ORD51080,CUST11080,2024-06-07,Beauty,North,UPI,Wholesale,32,2,323.93,3.87,27.72,4.5,4,No,237.13,647.86,25.07,622.79,120.81
ORD51081,CUST11081,2024-08-15,Beauty,North,Net Banking,Premium,57,3,214.95,0.81,42.95,4.4,2,No,114.48,644.85,5.22,639.63,253.24
ORD51082,CUST11082,2024-08-03,Electronics,South,Credit Card,New,20,6,167.62,9.29,101.63,3.5,5,Yes,102.82,1005.72,93.43,912.29,193.74
ORD51083,CUST11083,2025-11-26,Sports,East,UPI,Premium,46,3,179.32,20.01,86.08,3.6,6,No,129.61,537.96,107.65,430.31,-44.6
ORD51084,CUST11084,2024-01-15,Fashion,East,COD,Premium,47,3,221.17,18.55,144.5,3.5,4,No,131.88,663.51,123.08,540.43,0.29
ORD51085,CUST11085,2024-06-05,Grocery,Central,Debit Card,Regular,56,6,273.56,13.79,81.87,3.8,4,No,126.34,1641.36,226.34,1415.02,575.11
ORD51086,CUST11086,2025-10-09,Home & Kitchen,South,Net Banking,New,35,5,306.7,14.72,127.15,3.7,7,No,195.59,1533.5,225.73,1307.77,202.67
ORD51087,CUST11087,2024-09-17,Beauty,East,Net Banking,New,28,10,148.27,11.04,158.76,3.6,4,Yes,107.18,1482.7,163.69,1319.01,88.45
ORD51088,CUST11088,2024-06-05,Beauty,South,Net Banking,Regular,60,9,165.3,8.63,50.96,3.9,2,No,134.13,1487.7,128.39,1359.31,101.18
ORD51089,CUST11089,2024-02-16,Grocery,South,Debit Card,Premium,55,1,202.84,6.83,123.65,4.0,4,No,94.06,202.84,13.85,188.99,-28.72
ORD51090,CUST11090,2024-11-19,Fashion,Central,UPI,New,57,3,160.97,1.7,71.96,4.7,7,No,104.59,482.91,8.21,474.7,88.97
ORD51091,CUST11091,2025-11-15,Sports,South,Credit Card,Premium,18,3,319.58,24.58,20.0,2.8,1,No,197.01,958.74,235.66,723.08,112.05
ORD51092,CUST11092,2024-05-09,Beauty,North,UPI,Regular,46,6,402.53,13.2,111.44,4.8,4,No,217.25,2415.18,318.8,2096.38,681.44
ORD51093,CUST11093,2025-02-14,Fashion,North,Credit Card,Wholesale,27,8,226.7,8.9,116.97,3.5,6,No,155.51,1813.6,161.41,1652.19,291.14
ORD51094,CUST11094,2024-04-04,Grocery,West,Net Banking,Premium,45,3,100.45,24.75,20.28,5.0,8,No,51.28,301.35,74.58,226.77,52.65
ORD51095,CUST11095,2025-09-18,Electronics,Central,UPI,New,48,3,252.26,26.08,69.57,4.4,8,No,140.01,756.78,197.37,559.41,69.81
ORD51096,CUST11096,2024-10-18,Sports,West,Net Banking,Wholesale,36,6,232.62,31.22,61.96,4.4,9,No,171.96,1395.72,435.74,959.98,-133.74
ORD51097,CUST11097,2024-10-09,Home & Kitchen,North,COD,Premium,20,8,95.12,10.26,126.45,3.9,5,No,59.01,760.96,78.07,682.89,84.36
ORD51098,CUST11098,2024-03-09,Beauty,West,Net Banking,Premium,53,6,232.45,12.74,20.29,5.0,2,Yes,190.06,1394.7,177.68,1217.02,56.37
ORD51099,CUST11099,2025-10-21,Fashion,Central,Net Banking,Wholesale,60,10,127.27,16.56,94.8,4.0,3,No,75.47,1272.7,210.76,1061.94,212.44
ORD51100,CUST11100,2024-01-11,Electronics,Central,Credit Card,Wholesale,32,3,294.41,23.64,20.0,5.0,2,No,182.95,883.23,208.8,674.43,105.58
ORD51101,CUST11101,2024-09-10,Home & Kitchen,South,COD,Wholesale,50,4,250.93,12.43,107.08,3.6,9,No,140.8,1003.72,124.76,878.96,208.68
ORD51102,CUST11102,2025-07-03,Fashion,East,Net Banking,New,58,1,209.55,5.12,95.63,4.5,6,No,112.62,209.55,10.73,198.82,-9.43
ORD51103,CUST11103,2024-05-13,Fashion,South,Net Banking,New,60,8,185.87,6.73,67.01,5.0,1,No,147.07,1486.96,100.07,1386.89,143.32
ORD51104,CUST11104,2025-12-12,Home & Kitchen,Central,COD,Premium,62,4,80.0,20.24,154.27,3.4,3,No,58.17,320.0,64.77,255.23,-131.72
ORD51105,CUST11105,2024-01-23,Electronics,North,COD,Premium,43,6,82.33,16.35,20.0,4.3,7,No,47.2,493.98,80.77,413.21,110.01
ORD51106,CUST11106,2024-12-11,Grocery,North,UPI,Regular,33,3,166.5,10.79,89.18,3.5,7,No,118.06,499.5,53.9,445.6,2.24
ORD51107,CUST11107,2024-10-28,Electronics,South,Credit Card,New,53,6,486.68,10.33,143.89,4.3,5,No,392.92,2920.08,301.64,2618.44,117.03
ORD51108,CUST11108,2024-12-28,Sports,Central,COD,Premium,50,9,261.66,10.79,95.8,5.0,3,No,124.92,2354.94,254.1,2100.84,880.76
ORD51109,CUST11109,2025-01-30,Beauty,North,COD,Wholesale,37,9,589.41,20.67,151.47,3.4,7,No,322.92,5304.69,1096.48,4208.21,1150.46
ORD51110,CUST11110,2024-08-05,Home & Kitchen,Central,Debit Card,Wholesale,30,10,191.32,6.48,69.72,4.1,5,No,100.29,1913.2,123.98,1789.22,716.6
ORD51111,CUST11111,2024-05-20,Grocery,North,COD,New,50,3,177.67,3.51,82.48,3.5,6,No,137.13,533.01,18.71,514.3,20.43
ORD51112,CUST11112,2025-09-07,Home & Kitchen,Central,Credit Card,Wholesale,22,3,457.75,24.72,145.5,3.9,3,No,236.34,1373.25,339.47,1033.78,179.26
ORD51113,CUST11113,2024-07-28,Home & Kitchen,West,Net Banking,Regular,54,4,163.45,12.18,130.25,4.4,6,No,92.18,653.8,79.63,574.17,75.2
ORD51114,CUST11114,2025-09-14,Electronics,Central,Net Banking,Premium,31,7,95.47,11.44,197.97,3.8,7,Yes,62.17,668.29,76.45,591.84,-41.32
