Application_ID,Customer_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Loans,Previous_Defaults,Previous_Loan_Amount,Application_Date,Decision_Date,Loan_Type,Employment_Type,Location,Loan_Approved,Approved_Amount,Final_Interest_Rate
101701,50693,42,384000.0,748.0,18.0,480000.0,60,3,4,0,940000,2024-09-03,2024-09-10,Education,Self-Employed,Coimbatore,0,0,
101702,50812,43,313000.0,618.0,23.0,309000.0,60,3,3,1,473000,2025-09-05,2025-09-07,Home,Salaried,Coimbatore,0,0,
101703,50795,44,810000.0,,20.0,420000.0,48,2,2,0,697000,2024-11-09,2024-11-17,Home,Salaried,Coimbatore,0,0,
101704,50151,49,778000.0,755.0,32.0,463000.0,12,1,2,0,545000,2024-07-22,2024-07-29,Auto,Business Owner,Chennai,1,388000,12.88
101705,50246,42,778000.0,640.0,22.0,933000.0,48,0,1,0,390000,2024-06-26,2024-07-01,Home,Contract,Chennai,0,0,
101706,51082,36,566000.0,671.0,11.0,1319000.0,24,1,2,0,805000,2024-06-02,2024-06-10,Education,Contract,Bengaluru,0,0,
101707,50709,45,1130000.0,792.0,23.0,311000.0,48,0,0,0,0,2023-01-12,2023-01-14,Education,Contract,Delhi,1,282000,11.29
101708,50507,57,483000.0,687.0,31.0,850000.0,24,1,2,0,423000,2023-01-10,2023-01-16,Personal,Contract,Kochi,1,519000,13.79
101709,50241,37,922000.0,643.0,14.0,366000.0,48,5,7,0,1844000,2023-06-06,2023-06-10,Business,Salaried,Delhi,1,323000,12.54
101710,51116,28,590000.0,633.0,4.0,989000.0,36,1,1,0,199000,2025-10-08,2025-10-15,Home,Contract,Hyderabad,0,0,
101711,51422,49,456000.0,712.0,32.0,497000.0,72,1,2,0,253000,2024-12-25,2024-12-31,Home,Self-Employed,Chennai,0,0,
101712,50392,37,783000.0,603.0,23.0,393000.0,24,1,3,0,1208000,2023-05-21,2023-05-27,Education,Salaried,Bengaluru,1,329000,13.23
101713,50046,21,721000.0,674.0,0.0,1087000.0,60,0,1,0,240000,2024-09-30,2024-10-05,Home,Self-Employed,Pune,0,0,
101714,50155,46,705000.0,712.0,16.0,507000.0,24,1,1,1,118000,2023-05-17,2023-05-22,Education,Self-Employed,Kochi,1,505000,11.21
101715,51094,33,622000.0,774.0,10.0,588000.0,84,2,3,0,981000,2024-11-21,2024-11-23,Personal,Salaried,Pune,0,0,
101716,50511,37,590000.0,733.0,9.0,206000.0,84,0,2,1,447000,2024-03-18,2024-03-25,Home,Self-Employed,Chennai,0,0,
101717,50282,41,1758000.0,644.0,19.0,1178000.0,60,1,4,0,357000,2024-11-06,2024-11-13,Personal,Self-Employed,Coimbatore,1,1106000,15.85
101718,51450,40,1022000.0,767.0,21.0,1099000.0,72,0,0,0,0,2023-10-04,2023-10-12,Personal,Business Owner,Pune,1,993000,12.02
101719,50030,45,831000.0,671.0,29.0,702000.0,60,1,5,0,881000,2025-07-21,2025-07-25,Business,Contract,Bengaluru,1,609000,13.48
101720,50721,34,631000.0,610.0,13.0,302000.0,48,0,1,1,278000,2024-10-02,2024-10-11,Education,Self-Employed,Pune,0,0,
101721,50262,43,944000.0,679.0,20.0,1361000.0,12,2,4,0,1483000,2023-04-21,2023-05-01,Personal,Business Owner,Coimbatore,1,1160000,13.01
101722,51347,35,758000.0,783.0,5.0,485000.0,84,1,4,1,1458000,2025-12-03,2025-12-06,Education,Business Owner,Mumbai,0,0,
101723,50083,45,607000.0,701.0,23.0,546000.0,12,1,1,0,338000,2025-06-09,2025-06-12,Business,Contract,Pune,1,470000,13.32
101724,51491,44,523000.0,691.0,22.0,2497000.0,12,3,4,0,983000,2023-07-30,2023-08-01,Education,Business Owner,Hyderabad,0,0,
101725,50950,29,579000.0,796.0,10.0,475000.0,84,0,1,0,591000,2023-12-09,2023-12-19,Business,Business Owner,Coimbatore,0,0,
101726,51240,49,180000.0,597.0,24.0,1053000.0,60,4,8,0,2838000,2023-12-27,2024-01-03,Home,Self-Employed,Hyderabad,0,0,
101727,50035,33,660000.0,606.0,9.0,954000.0,12,4,6,0,1676000,2024-02-15,2024-02-25,Business,Contract,Bengaluru,0,0,
101728,50005,46,482000.0,585.0,18.0,868000.0,24,0,1,0,332000,2025-01-28,2025-01-30,Business,Contract,Kochi,0,0,
101729,50870,42,1229000.0,714.0,11.0,817000.0,24,3,4,0,819000,2024-05-22,2024-05-29,Business,Self-Employed,Kochi,1,681000,11.72
101730,51030,56,605000.0,701.0,30.0,861000.0,72,1,1,0,243000,2023-08-20,2023-08-23,Auto,Salaried,Delhi,0,0,
101731,51271,36,351000.0,790.0,8.0,813000.0,24,1,4,1,353000,2025-03-14,2025-03-15,Personal,Business Owner,Delhi,0,0,
101732,51117,35,587000.0,706.0,14.0,680000.0,84,1,2,0,412000,2023-08-22,2023-08-30,Education,Self-Employed,Mumbai,0,0,
101733,50315,38,375000.0,664.0,14.0,1607000.0,84,0,1,0,603000,2024-06-03,2024-06-11,Education,Business Owner,Hyderabad,0,0,
101734,50435,35,742000.0,690.0,11.0,340000.0,72,1,2,0,539000,2023-10-29,2023-11-08,Auto,Contract,Delhi,0,0,
101735,51214,46,684000.0,698.0,20.0,1228000.0,60,3,6,0,1582000,2023-04-10,2023-04-11,Home,Contract,Pune,0,0,
101736,50544,22,923000.0,581.0,0.0,1100000.0,60,1,3,1,1236000,2023-09-10,2023-09-16,Personal,Business Owner,Chennai,0,0,
101737,50769,27,420000.0,850.0,11.0,1028000.0,12,2,6,0,1794000,2023-11-04,2023-11-08,Personal,Contract,Pune,1,508000,10.51
101738,50433,27,609000.0,724.0,1.0,1294000.0,72,1,1,0,169000,2025-03-04,2025-03-09,Personal,Contract,Pune,0,0,
101739,51250,48,325000.0,704.0,24.0,665000.0,48,2,5,0,1265000,2025-03-13,2025-03-21,Personal,Salaried,Bengaluru,1,491000,11.83
101740,51260,55,823000.0,730.0,27.0,250000.0,60,3,5,0,709000,2024-01-22,2024-01-30,Auto,Contract,Mumbai,0,0,
101741,51223,37,758000.0,736.0,19.0,673000.0,36,3,6,0,1644000,2023-05-12,2023-05-19,Education,Contract,Chennai,0,0,
101742,51445,36,750000.0,681.0,15.0,406000.0,24,1,1,0,164000,2023-08-09,2023-08-14,Home,Business Owner,Delhi,1,374000,12.42
101743,51171,39,600000.0,649.0,14.0,,24,1,1,0,398000,2023-03-03,2023-03-09,Home,Self-Employed,Kochi,0,0,
101744,50112,50,723000.0,729.0,26.0,353000.0,12,2,4,0,775000,2025-04-11,2025-04-19,Home,Contract,Chennai,0,0,
101745,51132,29,1235000.0,715.0,14.0,538000.0,48,1,2,0,331000,2025-01-01,2025-01-06,Auto,Contract,Pune,1,509000,11.28
101746,50435,40,528000.0,637.0,18.0,504000.0,24,4,7,2,1654000,2024-02-07,2024-02-10,Auto,Self-Employed,Kochi,0,0,
101747,51492,48,639000.0,782.0,25.0,189000.0,60,1,2,0,600000,2023-06-20,2023-06-29,Business,Self-Employed,Mumbai,1,147000,10.35
101748,50373,43,368000.0,709.0,17.0,1029000.0,48,1,2,0,273000,2023-01-14,2023-01-23,Auto,Self-Employed,Coimbatore,0,0,
101749,50271,40,406000.0,737.0,10.0,2374000.0,24,1,1,1,193000,2023-09-27,2023-10-07,Personal,Business Owner,Mumbai,0,0,
101750,50920,48,627000.0,780.0,25.0,977000.0,12,1,1,0,263000,2025-12-13,2025-12-14,Education,Contract,Mumbai,0,0,
101751,50189,21,986000.0,691.0,0.0,,12,2,4,0,1953000,2024-12-13,2024-12-20,Home,Contract,Delhi,1,560000,11.96
101752,50712,45,535000.0,711.0,27.0,679000.0,12,1,3,0,212000,2025-05-21,2025-05-25,Auto,Self-Employed,Delhi,0,0,
101753,51139,31,540000.0,743.0,0.0,555000.0,60,1,1,0,340000,2024-09-20,2024-09-26,Education,Salaried,Kochi,0,0,
101754,50007,21,500000.0,643.0,0.0,736000.0,12,1,3,0,619000,2023-10-28,2023-11-04,Personal,Business Owner,Mumbai,0,0,
101755,51491,43,472000.0,694.0,19.0,686000.0,36,0,2,0,390000,2024-12-04,2024-12-12,Auto,Self-Employed,Hyderabad,1,618000,10.75
101756,51372,52,685000.0,698.0,30.0,441000.0,84,1,1,0,178000,2024-03-02,2024-03-07,Auto,Self-Employed,Coimbatore,1,402000,13.58
101757,51100,37,306000.0,628.0,14.0,1766000.0,60,0,1,0,208000,2023-04-26,2023-05-01,Education,Contract,Delhi,0,0,
101758,50858,48,1068000.0,841.0,26.0,309000.0,36,0,1,0,341000,2023-08-24,2023-08-30,Personal,Salaried,Delhi,0,0,
101759,50580,54,445000.0,599.0,34.0,1039000.0,12,1,4,1,765000,2023-01-13,2023-01-20,Auto,Business Owner,Kochi,0,0,
101760,51058,51,830000.0,606.0,25.0,662000.0,48,3,5,2,2865000,2023-03-09,2023-03-14,Education,Salaried,Kochi,1,641000,12.24
101761,51462,54,339000.0,775.0,36.0,1991000.0,60,0,1,0,342000,2025-01-12,2025-01-17,Personal,Salaried,Bengaluru,0,0,
101762,50731,45,811000.0,736.0,25.0,844000.0,84,2,4,0,1104000,2025-04-16,2025-04-20,Auto,Contract,Kochi,1,796000,11.58
101763,50451,39,812000.0,623.0,16.0,574000.0,36,1,1,0,230000,2024-01-26,2024-01-27,Auto,Self-Employed,Chennai,0,0,
101764,51377,22,713000.0,729.0,6.0,611000.0,60,1,3,0,1360000,2023-04-14,2023-04-21,Home,Self-Employed,Pune,1,578000,12.75
101765,50140,36,384000.0,785.0,20.0,716000.0,36,4,4,1,1950000,2024-09-05,2024-09-12,Business,Salaried,Hyderabad,0,0,
101766,50314,30,671000.0,688.0,12.0,373000.0,72,4,5,0,699000,2025-02-11,2025-02-17,Personal,Business Owner,Coimbatore,0,0,
101767,50467,60,352000.0,850.0,26.0,459000.0,84,0,3,1,528000,2023-10-31,2023-11-10,Education,Business Owner,Mumbai,1,358000,10.75
101768,50634,36,535000.0,578.0,20.0,262000.0,60,0,3,0,1030000,2024-01-14,2024-01-16,Home,Contract,Pune,0,0,
101769,51233,39,954000.0,735.0,20.0,421000.0,24,1,2,0,799000,2023-03-29,2023-03-31,Auto,Business Owner,Delhi,1,363000,12.25
101770,50824,44,859000.0,766.0,30.0,737000.0,84,0,4,0,861000,2024-09-21,2024-09-27,Education,Contract,Pune,1,706000,10.88
101771,50082,38,604000.0,,,826000.0,84,2,3,0,517000,2024-09-16,2024-09-25,Home,Salaried,Hyderabad,1,808000,11.35
101772,50771,55,387000.0,677.0,39.0,236000.0,36,1,1,0,260000,2024-01-01,2024-01-06,Home,Business Owner,Hyderabad,1,189000,12.98
101773,51421,32,802000.0,671.0,14.0,,36,0,1,0,523000,2025-05-26,2025-06-02,Business,Self-Employed,Delhi,0,0,
101774,50096,40,605000.0,719.0,23.0,954000.0,84,1,3,1,766000,2025-01-01,2025-01-03,Home,Salaried,Delhi,0,0,
101775,50319,31,211000.0,743.0,17.0,640000.0,60,3,6,0,797000,2025-09-25,2025-10-01,Personal,Contract,Chennai,0,0,
101776,50389,25,853000.0,729.0,4.0,494000.0,84,1,3,0,792000,2024-03-31,2024-04-06,Business,Salaried,Bengaluru,1,491000,10.28
101777,51110,32,593000.0,758.0,4.0,558000.0,48,0,1,0,370000,2024-02-19,2024-02-29,Business,Salaried,Coimbatore,1,491000,10.34
101778,50371,38,1031000.0,624.0,15.0,520000.0,24,2,5,0,1188000,2024-03-30,2024-04-05,Auto,Contract,Pune,0,0,
101779,51096,34,367000.0,675.0,14.0,493000.0,84,0,1,0,469000,2024-05-25,2024-05-31,Auto,Business Owner,Pune,1,452000,12.15
101780,51076,31,180000.0,629.0,9.0,770000.0,36,4,4,0,1542000,2025-07-23,2025-07-27,Personal,Business Owner,Coimbatore,1,226000,12.87
101781,50464,24,680000.0,665.0,0.0,2491000.0,12,0,0,0,0,2023-07-28,2023-08-02,Education,Self-Employed,Coimbatore,0,0,
101782,51120,37,684000.0,756.0,8.0,465000.0,12,1,2,1,511000,2024-01-06,2024-01-10,Personal,Business Owner,Delhi,0,0,
101783,51285,23,280000.0,697.0,0.0,588000.0,72,0,1,0,100000,2025-03-13,2025-03-19,Business,Contract,Mumbai,0,0,
101784,50827,46,386000.0,850.0,27.0,680000.0,60,2,3,0,1374000,2023-03-27,2023-04-05,Auto,Contract,Mumbai,0,0,
101785,50336,39,2073000.0,703.0,23.0,480000.0,48,2,2,1,424000,2024-10-08,2024-10-13,Personal,Contract,Hyderabad,1,389000,12.89
101786,50014,23,523000.0,694.0,5.0,1281000.0,24,0,3,1,614000,2025-03-31,2025-04-05,Auto,Business Owner,Pune,0,0,
101787,50717,35,834000.0,697.0,17.0,190000.0,36,0,3,0,570000,2023-10-22,2023-10-25,Personal,Contract,Bengaluru,0,0,
101788,51495,30,448000.0,649.0,8.0,,12,1,3,0,942000,2024-05-20,2024-05-27,Personal,Business Owner,Kochi,0,0,
101789,50564,41,234000.0,686.0,12.0,1098000.0,36,2,5,1,711000,2025-04-06,2025-04-11,Home,Contract,Chennai,0,0,
101790,50281,51,556000.0,763.0,27.0,595000.0,84,0,1,0,153000,2023-04-27,2023-04-29,Personal,Contract,Pune,0,0,
101791,51243,21,532000.0,697.0,0.0,446000.0,12,0,1,0,244000,2024-10-10,2024-10-19,Auto,Business Owner,Delhi,0,0,
101792,51096,39,501000.0,638.0,15.0,892000.0,60,0,0,0,0,2023-12-22,2023-12-27,Personal,Self-Employed,Chennai,1,689000,13.81
101793,50056,36,570000.0,630.0,14.0,1152000.0,60,0,1,0,296000,2025-02-14,2025-02-21,Education,Self-Employed,Bengaluru,0,0,
101794,51018,45,676000.0,661.0,25.0,786000.0,36,1,2,0,372000,2025-10-19,2025-10-26,Home,Self-Employed,Coimbatore,0,0,
101795,51234,40,561000.0,695.0,21.0,451000.0,60,3,3,0,1665000,2023-08-24,2023-09-03,Personal,Business Owner,Bengaluru,1,361000,13.43
101796,51317,30,340000.0,768.0,7.0,900000.0,24,2,4,1,1414000,2025-07-30,2025-08-07,Education,Contract,Chennai,0,0,
101797,50710,35,747000.0,603.0,5.0,561000.0,72,3,4,0,1406000,2023-03-10,2023-03-14,Auto,Business Owner,Mumbai,0,0,
101798,50390,30,250000.0,669.0,6.0,1055000.0,60,1,2,0,369000,2023-09-24,2023-10-01,Education,Salaried,Kochi,1,242000,12.21
101799,51433,49,238000.0,699.0,27.0,1583000.0,24,2,5,1,4162000,2025-03-25,2025-03-28,Home,Salaried,Bengaluru,0,0,
101800,51428,38,837000.0,571.0,21.0,167000.0,60,0,1,0,201000,2024-01-17,2024-01-26,Auto,Business Owner,Hyderabad,0,0,
101801,50791,57,754000.0,636.0,33.0,744000.0,36,2,2,0,350000,2024-01-09,2024-01-17,Personal,Salaried,Mumbai,0,0,
101802,51205,37,585000.0,646.0,17.0,269000.0,24,2,5,0,1780000,2024-11-15,2024-11-25,Personal,Self-Employed,Hyderabad,1,244000,13.48
101803,50955,31,320000.0,638.0,10.0,2681000.0,72,0,2,0,551000,2024-05-20,2024-05-29,Education,Self-Employed,Hyderabad,0,0,
101804,50118,23,436000.0,702.0,1.0,541000.0,72,0,4,0,664000,2023-08-25,2023-08-27,Personal,Self-Employed,Delhi,0,0,
101805,50337,21,533000.0,680.0,,1055000.0,72,1,3,0,2248000,2023-11-21,2023-11-25,Auto,Salaried,Bengaluru,1,811000,11.62
101806,50224,22,293000.0,654.0,0.0,687000.0,48,1,1,1,407000,2024-08-12,2024-08-13,Auto,Self-Employed,Hyderabad,0,0,
101807,50317,41,430000.0,718.0,17.0,450000.0,72,0,0,0,0,2025-02-28,2025-03-08,Personal,Self-Employed,Pune,1,417000,13.24
101808,50823,43,805000.0,802.0,21.0,,36,0,0,0,0,2025-01-23,2025-01-27,Education,Self-Employed,Coimbatore,1,389000,10.97
101809,50336,22,1140000.0,797.0,0.0,1674000.0,24,1,2,1,750000,2025-01-01,2025-01-05,Personal,Business Owner,Bengaluru,0,0,
101810,50485,47,497000.0,565.0,27.0,1184000.0,12,1,1,0,249000,2023-01-21,2023-01-28,Business,Contract,Chennai,0,0,
101811,51300,33,843000.0,728.0,8.0,2039000.0,72,1,2,0,1565000,2023-11-01,2023-11-07,Personal,Contract,Coimbatore,0,0,
101812,50259,39,254000.0,678.0,18.0,722000.0,12,2,2,1,695000,2024-08-26,2024-08-29,Home,Business Owner,Mumbai,0,0,
101813,50293,54,807000.0,700.0,32.0,820000.0,48,2,2,1,680000,2025-03-17,2025-03-25,Personal,Self-Employed,Bengaluru,0,0,
101814,51187,47,418000.0,664.0,26.0,604000.0,12,2,2,0,412000,2025-10-06,2025-10-08,Business,Self-Employed,Chennai,0,0,
101815,50504,35,689000.0,698.0,11.0,598000.0,36,2,3,0,769000,2024-03-20,2024-03-21,Home,Business Owner,Kochi,0,0,
101816,51392,29,537000.0,700.0,6.0,395000.0,72,1,2,0,407000,2023-09-23,2023-09-25,Education,Business Owner,Chennai,1,311000,10.12
101817,51021,21,1087000.0,652.0,0.0,733000.0,84,1,1,0,514000,2025-09-23,2025-10-02,Home,Salaried,Bengaluru,0,0,
101818,50004,31,405000.0,632.0,10.0,453000.0,24,3,4,1,447000,2025-12-17,2025-12-22,Auto,Business Owner,Coimbatore,0,0,
101819,50771,36,796000.0,661.0,14.0,893000.0,72,2,2,0,990000,2024-08-23,2024-08-28,Business,Self-Employed,Kochi,0,0,
101820,50620,28,529000.0,705.0,13.0,769000.0,84,0,1,0,161000,2024-09-24,2024-09-30,Auto,Business Owner,Pune,0,0,
101821,51297,37,559000.0,729.0,11.0,820000.0,36,2,3,0,729000,2025-01-26,2025-01-29,Auto,Self-Employed,Chennai,1,670000,9.35
101822,50191,39,,745.0,,1759000.0,60,2,5,0,1078000,2023-11-20,2023-11-21,Home,Salaried,Bengaluru,1,1156000,11.61
101823,51002,36,410000.0,658.0,8.0,686000.0,60,1,2,1,385000,2025-12-21,2025-12-29,Home,Business Owner,Bengaluru,1,524000,12.66
101824,51122,31,596000.0,,10.0,1061000.0,12,1,1,0,353000,2023-03-30,2023-04-06,Auto,Salaried,Pune,1,825000,12.83
101825,50610,40,583000.0,753.0,14.0,2163000.0,48,3,3,1,748000,2024-02-20,2024-02-28,Education,Self-Employed,Hyderabad,1,554000,10.61
101826,50536,42,669000.0,766.0,19.0,1436000.0,84,0,3,1,537000,2024-11-12,2024-11-21,Personal,Self-Employed,Bengaluru,0,0,
101827,50677,27,623000.0,686.0,4.0,1320000.0,48,0,6,0,1620000,2024-02-09,2024-02-11,Personal,Self-Employed,Delhi,0,0,
101828,51282,52,859000.0,676.0,31.0,591000.0,72,3,5,0,883000,2023-12-31,2024-01-05,Business,Self-Employed,Chennai,0,0,
101829,50782,37,909000.0,702.0,13.0,794000.0,60,2,3,1,573000,2024-01-20,2024-01-22,Home,Salaried,Kochi,0,0,
101830,51418,38,374000.0,615.0,14.0,339000.0,48,2,3,0,355000,2023-01-09,2023-01-17,Personal,Business Owner,Hyderabad,0,0,
101831,50783,45,887000.0,677.0,29.0,921000.0,84,0,1,0,200000,2024-05-29,2024-06-02,Education,Business Owner,Chennai,0,0,
101832,50549,40,352000.0,738.0,19.0,814000.0,48,0,1,0,320000,2023-11-05,2023-11-09,Business,Self-Employed,Coimbatore,0,0,
101833,50314,48,782000.0,732.0,24.0,709000.0,12,0,3,0,764000,2023-06-19,2023-06-29,Home,Self-Employed,Coimbatore,0,0,
101834,50430,41,793000.0,672.0,18.0,1232000.0,72,1,2,2,1239000,2023-05-27,2023-06-04,Personal,Salaried,Chennai,0,0,
101835,50594,32,254000.0,704.0,17.0,360000.0,36,1,1,0,923000,2023-03-21,2023-03-28,Auto,Salaried,Delhi,0,0,
101836,50254,42,626000.0,636.0,19.0,1720000.0,36,2,4,0,793000,2025-03-14,2025-03-15,Education,Self-Employed,Delhi,1,1076000,10.0
101837,50824,27,486000.0,736.0,2.0,1149000.0,24,0,5,0,824000,2024-03-27,2024-04-03,Education,Self-Employed,Mumbai,0,0,
101838,50749,39,426000.0,685.0,14.0,673000.0,84,0,3,1,1319000,2025-09-04,2025-09-14,Home,Business Owner,Mumbai,0,0,
101839,50525,38,1102000.0,672.0,14.0,645000.0,36,2,3,1,887000,2025-03-17,2025-03-20,Education,Business Owner,Mumbai,0,0,
101840,50164,36,447000.0,666.0,12.0,912000.0,36,2,2,1,882000,2025-01-26,2025-01-31,Home,Business Owner,Chennai,1,595000,12.67
101841,51354,37,417000.0,686.0,10.0,1616000.0,12,0,2,0,610000,2023-10-22,2023-10-30,Education,Self-Employed,Bengaluru,1,843000,11.82
101842,50505,21,621000.0,661.0,0.0,740000.0,72,1,1,0,227000,2024-09-04,2024-09-10,Personal,Contract,Hyderabad,1,677000,13.6
101843,50349,33,817000.0,733.0,8.0,758000.0,12,3,4,0,910000,2025-06-01,2025-06-09,Home,Salaried,Bengaluru,0,0,
101844,50930,39,563000.0,664.0,19.0,707000.0,72,2,2,0,621000,2024-03-25,2024-03-30,Education,Salaried,Pune,0,0,
101845,50536,40,1014000.0,794.0,16.0,1865000.0,36,2,4,1,900000,2023-03-10,2023-03-20,Personal,Salaried,Chennai,1,1648000,11.43
101846,50181,28,762000.0,785.0,,571000.0,24,2,4,0,1840000,2024-07-09,2024-07-18,Personal,Self-Employed,Pune,0,0,
101847,50539,51,225000.0,632.0,34.0,689000.0,84,1,2,0,261000,2025-06-27,2025-07-03,Personal,Self-Employed,Delhi,0,0,
101848,51481,29,473000.0,695.0,12.0,1566000.0,36,1,5,0,2294000,2024-05-14,2024-05-23,Home,Salaried,Pune,0,0,
101849,51098,48,466000.0,648.0,25.0,759000.0,72,1,5,0,490000,2025-04-09,2025-04-13,Home,Salaried,Bengaluru,1,710000,13.82
101850,51164,42,744000.0,669.0,17.0,1308000.0,36,4,7,0,1882000,2024-05-16,2024-05-18,Education,Salaried,Delhi,0,0,
101851,51027,32,184000.0,820.0,7.0,424000.0,60,1,3,0,636000,2025-08-31,2025-09-08,Auto,Self-Employed,Pune,1,237000,11.46
101852,50796,56,1889000.0,670.0,37.0,625000.0,72,2,4,0,469000,2024-12-30,2025-01-04,Auto,Contract,Coimbatore,1,481000,14.58
101853,50265,26,762000.0,713.0,3.0,1584000.0,24,3,5,0,446000,2025-06-19,2025-06-21,Business,Contract,Hyderabad,1,1421000,12.32
101854,51447,47,642000.0,725.0,23.0,483000.0,72,1,1,0,144000,2024-10-21,2024-10-27,Auto,Contract,Chennai,0,0,
101855,50542,48,1021000.0,625.0,23.0,644000.0,36,2,2,0,512000,2025-01-30,2025-02-02,Auto,Business Owner,Kochi,0,0,
101856,50791,31,1723000.0,634.0,6.0,806000.0,12,1,1,0,185000,2023-02-23,2023-02-24,Education,Business Owner,Hyderabad,0,0,
101857,51438,52,888000.0,612.0,31.0,406000.0,72,0,1,1,149000,2023-11-28,2023-12-04,Home,Self-Employed,Delhi,0,0,
101858,51344,35,920000.0,632.0,8.0,558000.0,36,0,3,0,1475000,2025-08-16,2025-08-24,Auto,Contract,Mumbai,0,0,
101859,50400,41,636000.0,505.0,23.0,745000.0,48,2,3,0,405000,2024-10-17,2024-10-18,Business,Contract,Mumbai,1,685000,13.44
101860,51144,41,563000.0,725.0,17.0,718000.0,60,0,3,1,1053000,2023-11-09,2023-11-12,Education,Business Owner,Delhi,0,0,
101861,50420,37,484000.0,824.0,14.0,1416000.0,84,2,5,0,801000,2023-12-21,2023-12-27,Personal,Contract,Coimbatore,0,0,
101862,51310,46,414000.0,700.0,19.0,1634000.0,84,0,1,0,143000,2023-08-13,2023-08-23,Personal,Salaried,Chennai,0,0,
101863,50046,46,440000.0,598.0,24.0,437000.0,60,0,1,0,185000,2024-09-05,2024-09-08,Business,Business Owner,Mumbai,1,397000,12.62
101864,51381,21,327000.0,648.0,0.0,744000.0,84,1,1,0,341000,2023-04-09,2023-04-16,Home,Salaried,Hyderabad,0,0,
101865,51104,51,580000.0,660.0,29.0,1014000.0,60,1,1,1,126000,2023-11-03,2023-11-09,Personal,Contract,Delhi,0,0,
101866,50768,21,281000.0,624.0,5.0,1612000.0,24,1,7,1,2020000,2025-03-05,2025-03-14,Home,Self-Employed,Hyderabad,0,0,
101867,50860,48,654000.0,746.0,27.0,1039000.0,72,2,3,0,464000,2024-01-26,2024-02-01,Auto,Contract,Coimbatore,0,0,
101868,50886,49,590000.0,743.0,24.0,821000.0,60,0,2,1,338000,2024-01-09,2024-01-16,Auto,Self-Employed,Kochi,0,0,
101869,50404,27,641000.0,615.0,2.0,1010000.0,36,2,5,0,1527000,2023-07-23,2023-07-25,Auto,Salaried,Pune,0,0,
101870,51486,34,474000.0,737.0,14.0,1014000.0,24,2,4,2,2965000,2024-08-31,2024-09-10,Personal,Salaried,Mumbai,0,0,
101871,51133,27,2396000.0,789.0,10.0,420000.0,48,0,1,1,159000,2024-09-24,2024-09-28,Personal,Contract,Bengaluru,1,346000,10.66
101872,50568,36,1107000.0,814.0,15.0,778000.0,12,0,2,0,717000,2023-03-07,2023-03-12,Home,Business Owner,Kochi,1,678000,10.77
101873,51245,35,343000.0,850.0,16.0,1562000.0,60,1,2,0,428000,2023-05-11,2023-05-13,Home,Salaried,Kochi,0,0,
101874,50238,46,666000.0,631.0,26.0,625000.0,36,1,2,1,394000,2025-02-17,2025-02-27,Business,Self-Employed,Mumbai,0,0,
101875,50467,51,456000.0,850.0,35.0,752000.0,84,2,4,0,1709000,2025-06-19,2025-06-29,Auto,Self-Employed,Coimbatore,0,0,
101876,51233,52,380000.0,667.0,22.0,613000.0,24,1,2,0,328000,2025-04-07,2025-04-17,Education,Business Owner,Mumbai,0,0,
101877,50190,32,328000.0,651.0,13.0,196000.0,72,1,4,0,562000,2023-04-02,2023-04-09,Education,Contract,Delhi,0,0,
101878,50961,36,729000.0,711.0,18.0,708000.0,72,0,1,0,315000,2025-01-08,2025-01-12,Auto,Salaried,Kochi,1,655000,13.62
101879,50669,21,442000.0,652.0,0.0,826000.0,36,0,0,0,0,2024-10-14,2024-10-23,Business,Contract,Chennai,0,0,
101880,50126,30,927000.0,716.0,4.0,528000.0,72,2,2,0,727000,2023-02-23,2023-03-03,Home,Salaried,Coimbatore,1,491000,12.05
101881,50638,48,938000.0,604.0,23.0,,60,0,1,0,124000,2024-10-19,2024-10-29,Personal,Contract,Kochi,1,343000,13.35
101882,50640,54,1113000.0,674.0,29.0,431000.0,12,0,2,0,368000,2024-11-09,2024-11-18,Business,Business Owner,Delhi,1,429000,12.39
101883,51496,26,409000.0,774.0,2.0,1066000.0,24,1,3,0,1224000,2023-02-14,2023-02-22,Business,Self-Employed,Kochi,0,0,
101884,50083,32,743000.0,686.0,11.0,2071000.0,36,1,3,0,1653000,2023-04-27,2023-05-02,Auto,Contract,Delhi,0,0,
101885,50043,38,798000.0,699.0,19.0,1497000.0,24,1,1,0,280000,2023-05-27,2023-06-05,Home,Contract,Delhi,0,0,
101886,50714,41,485000.0,721.0,23.0,334000.0,60,2,7,0,1310000,2024-10-20,2024-10-25,Education,Salaried,Bengaluru,1,256000,10.86
101887,51316,30,424000.0,766.0,5.0,1120000.0,72,2,4,0,2277000,2025-11-10,2025-11-18,Education,Contract,Hyderabad,0,0,
101888,50887,42,1238000.0,582.0,17.0,486000.0,60,3,3,0,723000,2024-06-19,2024-06-23,Education,Contract,Delhi,1,452000,13.33
101889,50145,33,665000.0,728.0,16.0,508000.0,48,0,2,0,369000,2025-12-07,2025-12-12,Business,Business Owner,Kochi,1,505000,12.25
101890,50182,38,799000.0,673.0,19.0,543000.0,84,2,4,1,679000,2024-02-23,2024-02-27,Personal,Contract,Mumbai,0,0,
101891,51169,43,414000.0,701.0,21.0,1032000.0,48,1,2,1,275000,2025-10-09,2025-10-11,Home,Business Owner,Delhi,0,0,
