Transaction_ID,Customer_ID,Customer_Age,Gender,City,Product_Category,Payment_Method,Device_Type,Quantity,Unit_Price,Discount_Percent,Transaction_Date,Gross_Amount,Discount_Amount,Total_Amount,Transaction_Time
ORD_00243,CUST_0169,32,Male,Bengaluru,Beauty,Net Banking,Mobile,5,41274.23,0,2024-08-05,206371.15,0.0,206371.15,20:47:00
ORD_00256,CUST_0038,39,Female,Bengaluru,Sports,UPI,Desktop,3,5120.94,20,2024-08-05,15362.82,3072.56,12290.26,21:25:00
ORD_00211,CUST_0263,48,Female,Kochi,Fashion,Debit Card,Mobile,2,8821.86,20,2024-08-06,17643.72,3528.74,14114.98,08:52:00
ORD_00519,CUST_0292,47,Female,Pune,Food,UPI,Desktop,1,41908.28,20,2024-08-07,41908.28,8381.66,33526.62,14:47:00
ORD_00451,CUST_0152,35,Female,Bengaluru,Books,Debit Card,Desktop,5,28336.57,10,2024-08-07,141682.85,14168.28,127514.57,15:29:00
ORD_00514,CUST_0165,52,Male,Bengaluru,Beauty,Cash,Mobile,1,4773.51,10,2024-08-08,4773.51,477.35,4296.16,19:00:00
ORD_00671,CUST_0034,48,Male,Mumbai,Electronics,Credit Card,Mobile,1,22031.44,10,2024-08-08,22031.44,2203.14,19828.3,20:12:00
ORD_00229,CUST_0120,51,Male,Bengaluru,Food,Cash,Mobile,2,12570.1,0,2024-08-08,25140.2,0.0,25140.2,17:19:00
ORD_00888,CUST_0111,58,Male,Pune,Books,Credit Card,Mobile,6,24084.34,0,2024-08-09,144506.04,0.0,144506.04,21:20:00
ORD_00723,CUST_0113,65,Male,Hyderabad,Fashion,Debit Card,Mobile,6,22132.55,10,2024-08-11,132795.3,13279.53,119515.77,10:21:00
ORD_01065,CUST_0256,42,Female,Kochi,Sports,Credit Card,Tablet,4,27446.27,15,2024-08-14,109785.08,16467.76,93317.32,18:23:00
ORD_00817,CUST_0113,41,Male,Bengaluru,Sports,UPI,Mobile,3,22717.76,25,2024-08-14,68153.28,17038.32,51114.96,17:36:00
ORD_00917,CUST_0115,39,Male,Mumbai,Home & Garden,Credit Card,Desktop,4,36510.95,15,2024-08-15,146043.8,21906.57,124137.23,21:33:00
ORD_00706,CUST_0078,52,Female,Chennai,Home & Garden,Debit Card,Mobile,4,32723.52,20,2024-08-15,130894.08,26178.82,104715.26,16:56:00
ORD_00327,CUST_0190,61,Male,Pune,Toys,Debit Card,Mobile,1,42530.85,20,2024-08-17,42530.85,8506.17,34024.68,16:54:00
ORD_00420,CUST_0268,61,Male,Hyderabad,Home & Garden,Credit Card,Mobile,3,9681.61,0,2024-08-17,29044.83,0.0,29044.83,15:54:00
ORD_01133,CUST_0113,65,Male,Bengaluru,Beauty,Cash,Mobile,1,10821.24,5,2024-08-18,10821.24,541.06,10280.18,18:58:00
ORD_00690,CUST_0093,18,Male,Pune,Beauty,UPI,Desktop,5,2861.09,15,2024-08-20,14305.45,2145.82,12159.63,15:02:00
ORD_00150,CUST_0137,42,Female,Delhi,Books,Cash,Mobile,4,12375.39,25,2024-08-20,49501.56,12375.39,37126.17,18:32:00
ORD_00897,CUST_0196,38,Male,Kochi,Electronics,Credit Card,Mobile,2,16735.06,10,2024-08-21,33470.12,3347.01,30123.11,21:25:00
ORD_00201,CUST_0147,60,Male,Chennai,Sports,Debit Card,Desktop,5,31700.12,10,2024-08-22,158500.6,15850.06,142650.54,19:29:00
ORD_00081,CUST_0081,32,Male,Coimbatore,Food,Net Banking,Mobile,1,45725.59,10,2024-08-23,45725.59,4572.56,41153.03,10:26:00
ORD_00413,CUST_0160,55,Male,Chennai,Beauty,Credit Card,Mobile,2,6095.95,10,2024-08-24,12191.9,1219.19,10972.71,11:39:00
ORD_00597,CUST_0119,54,Male,Delhi,Sports,Cash,Desktop,4,18963.44,0,2024-08-24,75853.76,0.0,75853.76,14:35:00
ORD_00754,CUST_0126,53,Male,Kochi,Sports,Net Banking,Desktop,5,47025.81,0,2024-08-25,235129.05,0.0,235129.05,15:11:00
ORD_00447,CUST_0177,58,Female,Kochi,Home & Garden,UPI,Tablet,5,37246.52,15,2024-08-26,186232.6,27934.89,158297.71,18:45:00
ORD_01089,CUST_0235,56,Male,Delhi,Home & Garden,UPI,Tablet,4,39697.52,10,2024-08-27,158790.08,15879.01,142911.07,15:33:00
ORD_00727,CUST_0127,46,Female,Kochi,Home & Garden,Net Banking,Mobile,3,24573.67,25,2024-08-28,73721.01,18430.25,55290.76,10:47:00
ORD_00815,CUST_0225,59,Male,Pune,Sports,Debit Card,Desktop,4,39121.89,0,2024-08-29,156487.56,0.0,156487.56,10:46:00
ORD_00975,CUST_0025,40,Female,Kochi,Food,Cash,Tablet,5,1207.92,15,2024-08-31,6039.6,905.94,5133.66,18:12:00
ORD_01194,CUST_0016,32,Female,Pune,Books,Net Banking,Mobile,6,25904.33,10,2024-09-01,155425.98,15542.6,139883.38,10:48:00
ORD_01034,CUST_0092,51,Female,Mumbai,Sports,Debit Card,Mobile,3,33237.3,20,2024-09-01,99711.9,19942.38,79769.52,21:09:00
ORD_00803,CUST_0118,64,Male,Chennai,Books,Net Banking,Mobile,3,45301.88,15,2024-09-01,135905.64,20385.85,115519.79,20:24:00
ORD_00251,CUST_0033,53,Male,Coimbatore,Beauty,Debit Card,Mobile,3,34534.76,15,2024-09-02,103604.28,15540.64,88063.64,16:46:00
ORD_01191,CUST_0047,63,Female,Mumbai,Fashion,Cash,Desktop,3,6716.94,5,2024-09-02,20150.82,1007.54,19143.28,15:23:00
ORD_00921,CUST_0299,30,Female,Hyderabad,Sports,Net Banking,Desktop,2,22221.68,0,2024-09-02,44443.36,0.0,44443.36,08:45:00
ORD_00139,CUST_0286,45,Male,Kochi,Beauty,Cash,Tablet,3,1657.56,15,2024-09-04,4972.68,745.9,4226.78,08:22:00
ORD_00307,CUST_0246,46,Male,Pune,Beauty,Cash,Mobile,1,736.99,10,2024-09-04,736.99,73.7,663.29,12:12:00
ORD_00180,CUST_0218,62,Female,Coimbatore,Home & Garden,UPI,Mobile,1,16533.13,0,2024-09-04,16533.13,0.0,16533.13,17:42:00
ORD_00018,CUST_0277,41,Female,Pune,Books,Net Banking,Desktop,5,25146.59,15,2024-09-04,125732.95,18859.94,106873.01,21:13:00
ORD_01049,CUST_0085,31,Male,Delhi,Beauty,Credit Card,Mobile,6,36696.75,20,2024-09-05,220180.5,44036.1,176144.4,19:31:00
ORD_01103,CUST_0017,39,Female,Chennai,Beauty,Debit Card,Mobile,6,29487.91,0,2024-09-05,176927.46,0.0,176927.46,12:15:00
ORD_00310,CUST_0170,33,Female,Bengaluru,Fashion,Credit Card,Desktop,4,17214.03,0,2024-09-05,68856.12,0.0,68856.12,15:01:00
ORD_00389,CUST_0204,63,Female,Coimbatore,Electronics,UPI,Mobile,5,40549.13,10,2024-09-09,202745.65,20274.56,182471.09,20:29:00
ORD_01062,CUST_0020,36,Female,Coimbatore,Beauty,Net Banking,Desktop,2,39867.68,5,2024-09-09,79735.36,3986.77,75748.59,12:04:00
ORD_00501,CUST_0074,51,Female,Kochi,Food,Debit Card,Mobile,5,28111.66,10,2024-09-10,140558.3,14055.83,126502.47,17:49:00
ORD_00521,CUST_0252,59,Male,Hyderabad,Toys,Cash,Mobile,5,44067.15,15,2024-09-10,220335.75,33050.36,187285.39,09:50:00
ORD_00794,CUST_0040,59,Male,Bengaluru,Fashion,UPI,Tablet,2,29955.47,5,2024-09-11,59910.94,2995.55,56915.39,21:41:00
ORD_00162,CUST_0268,23,Female,Bengaluru,Home & Garden,Net Banking,Mobile,6,47115.05,25,2024-09-11,282690.3,70672.58,212017.72,08:26:00
ORD_00158,CUST_0233,22,Male,Kochi,Beauty,Credit Card,Mobile,2,9538.02,15,2024-09-11,19076.04,2861.41,16214.63,15:22:00
ORD_00062,CUST_0190,27,Male,Coimbatore,Toys,UPI,Desktop,2,2398.85,15,2024-09-12,4797.7,719.66,4078.04,14:28:00
ORD_01153,CUST_0073,50,Male,Hyderabad,Home & Garden,Cash,Mobile,2,22117.36,15,2024-09-12,44234.72,6635.21,37599.51,20:41:00
ORD_00824,CUST_0293,36,Male,Chennai,Sports,Credit Card,Mobile,4,5928.52,20,2024-09-13,23714.08,4742.82,18971.26,08:27:00
ORD_00259,CUST_0264,18,Male,Bengaluru,Fashion,Debit Card,Mobile,5,33322.64,25,2024-09-13,166613.2,41653.3,124959.9,08:38:00
ORD_00116,CUST_0096,26,Male,Delhi,Sports,Cash,Mobile,6,27289.6,10,2024-09-15,163737.6,16373.76,147363.84,10:03:00
ORD_00655,CUST_0294,31,Female,Kochi,Sports,UPI,Mobile,3,42850.82,25,2024-09-15,128552.46,32138.12,96414.34,08:35:00
ORD_00067,CUST_0053,22,Female,Delhi,Electronics,Net Banking,Mobile,2,43453.17,15,2024-09-15,86906.34,13035.95,73870.39,13:05:00
ORD_00882,CUST_0198,53,Female,Mumbai,Toys,Cash,Mobile,4,48017.29,20,2024-09-17,192069.16,38413.83,153655.33,15:02:00
ORD_00595,CUST_0251,52,Female,Bengaluru,Books,,Tablet,5,31272.56,25,2024-09-18,156362.8,39090.7,117272.1,19:05:00
ORD_00425,CUST_0285,26,Female,Chennai,Toys,Net Banking,Desktop,5,49512.1,5,2024-09-19,247560.5,12378.02,235182.48,16:32:00
ORD_00216,CUST_0002,30,Male,Pune,Food,Cash,Mobile,5,4827.47,20,2024-09-19,24137.35,4827.47,19309.88,09:11:00
ORD_00190,CUST_0098,58,Male,Hyderabad,Books,Cash,Mobile,4,35254.23,25,2024-09-19,141016.92,35254.23,105762.69,08:45:00
ORD_00428,CUST_0253,56,Male,Delhi,Beauty,UPI,Mobile,2,49871.4,10,2024-09-21,99742.8,9974.28,89768.52,11:59:00
ORD_00876,CUST_0153,62,Male,Delhi,Food,Debit Card,Mobile,2,35405.39,0,2024-09-21,70810.78,0.0,70810.78,14:05:00
ORD_00435,CUST_0090,45,Female,Coimbatore,Beauty,Cash,Mobile,5,33545.67,10,2024-09-22,167728.35,16772.84,150955.51,11:36:00
ORD_00391,CUST_0039,32,Other,Chennai,Toys,Debit Card,Mobile,1,33223.2,10,2024-09-22,33223.2,3322.32,29900.88,20:38:00
ORD_00836,CUST_0084,52,Male,Mumbai,Toys,Debit Card,Desktop,3,37851.28,15,2024-09-23,113553.84,17033.08,96520.76,11:09:00
ORD_01188,CUST_0143,38,Male,Bengaluru,Fashion,Cash,Mobile,5,2679.12,15,2024-09-23,13395.6,2009.34,11386.26,13:38:00
ORD_00552,CUST_0229,64,Male,Delhi,Sports,UPI,Mobile,2,366.91,25,2024-09-24,733.82,183.46,550.36,14:18:00
ORD_00337,CUST_0053,44,Male,Mumbai,Toys,Cash,Tablet,1,16414.41,25,2024-09-25,16414.41,4103.6,12310.81,12:10:00
ORD_01095,CUST_0215,52,Female,Delhi,Food,UPI,Desktop,6,796.06,10,2024-09-25,4776.36,477.64,4298.72,13:41:00
ORD_00348,CUST_0106,42,Male,Bengaluru,Home & Garden,Cash,Desktop,4,39370.09,20,2024-09-25,157480.36,31496.07,125984.29,11:46:00
ORD_00940,CUST_0127,45,Female,Mumbai,Fashion,Net Banking,Mobile,6,25030.96,0,2024-09-25,150185.76,0.0,150185.76,12:21:00
ORD_00562,CUST_0054,29,Female,Pune,Beauty,Debit Card,Desktop,5,139.4,20,2024-09-27,697.0,139.4,557.6,21:25:00
ORD_00826,CUST_0259,56,Female,Hyderabad,Toys,Credit Card,Desktop,4,10555.01,5,2024-09-28,42220.04,2111.0,40109.04,18:45:00
ORD_00568,CUST_0156,25,Female,Pune,Toys,Debit Card,Desktop,1,33297.11,20,2024-09-28,33297.11,6659.42,26637.69,12:50:00
ORD_00208,CUST_0151,60,Female,Kochi,Sports,Cash,Mobile,4,29481.63,5,2024-09-28,117926.52,5896.33,112030.19,16:49:00
ORD_00922,CUST_0283,46,Male,Coimbatore,Home & Garden,UPI,Mobile,6,29334.57,20,2024-09-28,176007.42,35201.48,140805.94,11:55:00
ORD_01044,CUST_0223,49,Female,Bengaluru,Books,Credit Card,Mobile,2,19035.12,20,2024-09-29,38070.24,7614.05,30456.19,12:08:00
ORD_00140,CUST_0128,46,Male,Bengaluru,Home & Garden,UPI,Mobile,1,48346.59,20,2024-09-29,48346.59,9669.32,38677.27,09:44:00
ORD_01054,CUST_0188,49,Female,Hyderabad,Sports,Cash,Desktop,3,17559.78,20,2024-09-29,52679.34,10535.87,42143.47,08:23:00
ORD_00869,CUST_0014,36,Male,Hyderabad,Sports,UPI,Mobile,1,48654.96,5,2024-09-29,48654.96,2432.75,46222.21,12:14:00
ORD_00787,CUST_0004,61,Male,Bengaluru,Sports,Cash,Tablet,2,41595.54,25,2024-10-01,83191.08,20797.77,62393.31,16:07:00
ORD_00355,CUST_0058,53,Male,Kochi,Toys,UPI,Mobile,1,30672.95,25,2024-10-02,30672.95,7668.24,23004.71,18:31:00
ORD_00720,CUST_0292,38,Other,Delhi,Sports,UPI,Mobile,5,7609.73,25,2024-10-02,38048.65,9512.16,28536.49,18:13:00
ORD_00632,CUST_0095,51,Female,Delhi,Electronics,UPI,Mobile,5,49318.86,5,2024-10-03,246594.3,12329.72,234264.58,08:43:00
ORD_00164,CUST_0113,65,Female,Coimbatore,Food,Credit Card,Tablet,4,17680.21,15,2024-10-03,70720.84,10608.13,60112.71,15:43:00
ORD_00080,CUST_0139,63,Other,Bengaluru,Books,Debit Card,Desktop,2,42684.45,15,2024-10-03,85368.9,12805.34,72563.56,16:22:00
ORD_00938,CUST_0133,62,Male,Coimbatore,Food,Net Banking,Tablet,6,37141.28,10,2024-10-04,222847.68,22284.77,200562.91,20:22:00
ORD_00188,CUST_0294,50,Male,Kochi,Beauty,UPI,Mobile,3,9935.59,10,2024-10-04,29806.77,2980.68,26826.09,15:20:00
ORD_00371,CUST_0237,63,Male,Coimbatore,Beauty,Cash,Mobile,6,3154.71,5,2024-10-05,18928.26,946.41,17981.85,10:34:00
ORD_00098,CUST_0214,24,Male,Kochi,Toys,Debit Card,Mobile,3,24294.45,25,2024-10-05,72883.35,18220.84,54662.51,11:53:00
ORD_01093,CUST_0109,56,Male,Pune,Toys,Net Banking,Mobile,5,1197.13,15,2024-10-06,5985.65,897.85,5087.8,20:32:00
ORD_00659,CUST_0166,43,Male,Pune,Food,Credit Card,Mobile,6,4843.32,0,2024-10-06,29059.92,0.0,29059.92,08:22:00
ORD_00680,CUST_0249,36,Male,Mumbai,Home & Garden,Credit Card,Mobile,6,15230.66,25,2024-10-06,91383.96,22845.99,68537.97,10:02:00
ORD_00994,CUST_0224,47,Female,Chennai,Fashion,UPI,Mobile,4,18877.96,20,2024-10-07,75511.84,15102.37,60409.47,15:51:00
ORD_00185,CUST_0184,33,Female,Kochi,Beauty,Net Banking,Mobile,3,38047.18,5,2024-10-08,114141.54,5707.08,108434.46,08:40:00
ORD_00283,CUST_0095,51,Male,Bengaluru,Toys,UPI,Mobile,4,30239.85,10,2024-10-08,120959.4,12095.94,108863.46,20:35:00
ORD_00934,CUST_0210,37,Male,Delhi,Sports,Cash,Mobile,5,40078.46,0,2024-10-10,200392.3,0.0,200392.3,21:31:00
ORD_00013,CUST_0131,59,Female,Chennai,Electronics,Credit Card,Mobile,3,38584.12,10,2024-10-10,115752.36,11575.24,104177.12,20:32:00
ORD_01019,CUST_0162,42,Male,Hyderabad,Sports,Credit Card,Tablet,2,18304.42,25,2024-10-10,36608.84,9152.21,27456.63,19:33:00
ORD_00773,CUST_0083,33,Female,Delhi,Home & Garden,Cash,Mobile,2,8279.62,25,2024-10-11,16559.24,4139.81,12419.43,08:50:00
ORD_00226,CUST_0131,34,Male,Bengaluru,Sports,Credit Card,Mobile,3,8208.67,0,2024-10-11,24626.01,0.0,24626.01,15:45:00
ORD_00574,CUST_0186,60,Male,Chennai,Toys,Net Banking,Tablet,3,23223.21,25,2024-10-12,69669.63,17417.41,52252.22,14:33:00
ORD_00600,CUST_0146,31,Male,Hyderabad,Food,Credit Card,Mobile,4,25244.05,25,2024-10-12,100976.2,25244.05,75732.15,21:22:00
ORD_00990,CUST_0063,55,Male,Chennai,Fashion,Cash,Mobile,4,48142.96,15,2024-10-14,192571.84,28885.78,163686.06,09:17:00
ORD_00044,CUST_0264,52,Female,Pune,Sports,Cash,Mobile,3,7457.95,25,2024-10-14,22373.85,5593.46,16780.39,13:06:00
ORD_00397,CUST_0250,27,Male,Chennai,Toys,Debit Card,Mobile,4,2852.31,20,2024-10-15,11409.24,2281.85,9127.39,08:15:00
ORD_00507,CUST_0168,20,Male,Chennai,Home & Garden,Credit Card,Mobile,1,48238.05,15,2024-10-15,48238.05,7235.71,41002.34,18:01:00
ORD_00610,CUST_0098,48,Male,Coimbatore,Toys,Cash,Mobile,2,22829.53,15,2024-10-16,45659.06,6848.86,38810.2,11:32:00
ORD_00847,CUST_0035,45,Female,Bengaluru,Fashion,,Desktop,5,30924.57,15,2024-10-16,154622.85,23193.43,131429.42,21:16:00
ORD_00048,CUST_0050,30,Male,Hyderabad,Books,UPI,Mobile,5,46891.46,5,2024-10-17,234457.3,11722.86,222734.44,15:47:00
ORD_00194,CUST_0097,42,Male,Bengaluru,Beauty,Cash,Desktop,3,24058.73,15,2024-10-19,72176.19,10826.43,61349.76,15:17:00
ORD_00465,CUST_0217,61,Female,Bengaluru,Books,Credit Card,Mobile,1,2287.96,15,2024-10-20,2287.96,343.19,1944.77,21:11:00
ORD_00195,CUST_0201,59,Male,Coimbatore,Fashion,Debit Card,Mobile,2,18723.05,25,2024-10-20,37446.1,9361.52,28084.58,10:15:00
ORD_00456,CUST_0268,42,Female,Pune,Books,Cash,Desktop,6,44495.4,20,2024-10-21,266972.4,53394.48,213577.92,14:40:00
ORD_00683,CUST_0095,35,Female,Delhi,Books,UPI,Mobile,2,14858.07,20,2024-10-21,29716.14,5943.23,23772.91,10:32:00
ORD_01166,CUST_0229,41,Male,Mumbai,Home & Garden,Debit Card,Mobile,1,47054.19,25,2024-10-21,47054.19,11763.55,35290.64,18:38:00
ORD_00854,CUST_0286,30,Female,Pune,Fashion,Debit Card,Desktop,5,11581.22,25,2024-10-22,57906.1,14476.52,43429.58,10:25:00
ORD_00445,CUST_0192,43,Female,Delhi,Beauty,Credit Card,Mobile,6,22475.55,5,2024-10-22,134853.3,6742.66,128110.64,12:26:00
ORD_00986,CUST_0084,59,Female,Bengaluru,Sports,Debit Card,Mobile,1,35629.2,25,2024-10-22,35629.2,8907.3,26721.9,16:49:00
ORD_00662,CUST_0106,23,Female,Coimbatore,Fashion,Cash,Tablet,4,10389.52,20,2024-10-22,41558.08,8311.62,33246.46,14:29:00
ORD_01115,CUST_0268,18,Male,Bengaluru,Toys,Credit Card,Mobile,3,42380.11,15,2024-10-23,127140.33,19071.05,108069.28,20:59:00
ORD_00806,CUST_0194,38,Male,Bengaluru,Fashion,Credit Card,Desktop,1,46094.16,10,2024-10-24,46094.16,4609.42,41484.74,09:02:00
ORD_00771,CUST_0264,52,Male,Pune,Books,UPI,Mobile,3,32086.2,0,2024-10-26,96258.6,0.0,96258.6,12:33:00
ORD_00872,CUST_0125,55,Female,Delhi,Fashion,Net Banking,Mobile,6,2144.81,0,2024-10-27,12868.86,0.0,12868.86,13:38:00
ORD_00409,CUST_0016,43,Female,Kochi,Electronics,UPI,Desktop,6,35304.28,15,2024-10-27,211825.68,31773.85,180051.83,20:41:00
ORD_00430,CUST_0035,49,Male,Pune,Books,Net Banking,Mobile,3,33434.17,25,2024-10-27,100302.51,25075.63,75226.88,19:34:00
ORD_00449,CUST_0036,31,Male,Delhi,Electronics,UPI,Desktop,4,21957.88,10,2024-10-27,87831.52,8783.15,79048.37,13:32:00
ORD_01187,CUST_0268,37,Male,Delhi,Fashion,Cash,Mobile,4,26589.87,20,2024-10-28,106359.48,21271.9,85087.58,09:43:00
ORD_00374,CUST_0192,55,Male,Pune,Sports,Debit Card,Mobile,1,8424.8,5,2024-10-29,8424.8,421.24,8003.56,21:53:00
ORD_00222,CUST_0233,30,Female,Bengaluru,Food,Net Banking,Mobile,5,40531.93,10,2024-10-29,202659.65,20265.96,182393.69,11:20:00
ORD_01014,CUST_0264,37,Male,Delhi,Fashion,UPI,Mobile,5,14511.62,0,2024-10-30,72558.1,0.0,72558.1,12:17:00
ORD_00366,CUST_0096,25,Female,Mumbai,Fashion,Credit Card,Mobile,2,39473.13,10,2024-10-30,78946.26,7894.63,71051.63,12:21:00
ORD_00512,CUST_0005,32,Female,Bengaluru,Sports,UPI,Mobile,2,30783.66,10,2024-10-30,61567.32,6156.73,55410.59,15:42:00
ORD_00172,CUST_0220,49,Female,Delhi,Books,Credit Card,Mobile,1,34723.78,10,2024-10-30,34723.78,3472.38,31251.4,11:03:00
ORD_00481,CUST_0053,24,Female,Pune,Food,Credit Card,Mobile,2,7457.91,25,2024-10-30,14915.82,3728.96,11186.86,17:53:00
ORD_01057,CUST_0197,19,Female,Mumbai,Books,Net Banking,Tablet,1,6377.54,20,2024-10-30,6377.54,1275.51,5102.03,20:09:00
ORD_00347,CUST_0124,32,Male,Hyderabad,Toys,UPI,Mobile,3,12036.63,0,2024-10-31,36109.89,0.0,36109.89,10:02:00
ORD_00733,CUST_0216,65,Female,Kochi,Toys,UPI,Desktop,3,40176.34,10,2024-11-01,120529.02,12052.9,108476.12,19:12:00
ORD_00217,CUST_0254,46,Female,Kochi,Home & Garden,Debit Card,Mobile,4,48795.96,20,2024-11-01,195183.84,39036.77,156147.07,08:27:00
ORD_01032,CUST_0051,42,Female,Hyderabad,Books,Cash,Mobile,1,46853.77,10,2024-11-02,46853.77,4685.38,42168.39,10:23:00
ORD_00766,CUST_0111,63,Female,Pune,Toys,Cash,Mobile,1,25536.88,25,2024-11-02,25536.88,6384.22,19152.66,19:21:00
ORD_01116,CUST_0237,30,Female,Hyderabad,Electronics,Credit Card,Mobile,5,22119.59,25,2024-11-03,110597.95,27649.49,82948.46,20:15:00
ORD_00326,CUST_0063,32,Female,Mumbai,Sports,UPI,Mobile,3,3721.48,10,2024-11-04,11164.44,1116.44,10048.0,17:50:00
ORD_01039,CUST_0078,42,Female,Pune,Food,Credit Card,Mobile,1,7967.29,15,2024-11-05,7967.29,1195.09,6772.2,21:56:00
ORD_00330,CUST_0058,25,Female,Chennai,Home & Garden,Cash,Mobile,6,27189.62,0,2024-11-05,163137.72,0.0,163137.72,13:56:00
ORD_00344,CUST_0047,20,Female,Chennai,Sports,Net Banking,Mobile,2,30512.44,0,2024-11-07,61024.88,0.0,61024.88,17:43:00
ORD_01097,CUST_0075,44,Other,Chennai,Home & Garden,Credit Card,Tablet,6,18318.19,5,2024-11-07,109909.14,5495.46,104413.68,09:01:00
ORD_00547,CUST_0149,57,Female,Mumbai,Books,Cash,Mobile,2,46123.16,10,2024-11-09,92246.32,9224.63,83021.69,12:46:00
ORD_00955,CUST_0055,49,Male,Delhi,Beauty,UPI,Mobile,1,112.12,25,2024-11-11,112.12,28.03,84.09,17:07:00
ORD_00880,CUST_0104,54,Male,Pune,Toys,Debit Card,Desktop,3,6452.86,0,2024-11-11,19358.58,0.0,19358.58,11:38:00
ORD_00351,CUST_0145,24,Female,Kochi,Books,Cash,Mobile,4,25339.88,5,2024-11-11,101359.52,5067.98,96291.54,15:07:00
ORD_01126,CUST_0282,34,Male,Mumbai,Home & Garden,Cash,Desktop,5,30922.96,10,2024-11-12,154614.8,15461.48,139153.32,20:48:00
ORD_00003,CUST_0107,65,Male,Delhi,Electronics,Debit Card,Mobile,5,37511.31,0,2024-11-13,187556.55,0.0,187556.55,15:23:00
ORD_00146,CUST_0116,59,Female,Pune,Electronics,Debit Card,Mobile,3,2060.67,0,2024-11-13,6182.01,0.0,6182.01,17:52:00
ORD_00020,CUST_0022,61,Male,Chennai,Sports,Cash,Mobile,2,28038.54,25,2024-11-13,56077.08,14019.27,42057.81,17:54:00
ORD_00944,CUST_0051,57,Male,Chennai,Electronics,Cash,Mobile,2,20471.05,0,2024-11-15,40942.1,0.0,40942.1,14:58:00
ORD_00125,CUST_0160,49,Female,Chennai,Electronics,Net Banking,Mobile,4,48915.45,0,2024-11-15,195661.8,0.0,195661.8,17:20:00
ORD_00886,CUST_0042,50,Female,Delhi,Home & Garden,Credit Card,Mobile,5,16882.01,20,2024-11-16,84410.05,16882.01,67528.04,08:26:00
ORD_00648,CUST_0229,63,Female,Kochi,Books,Credit Card,Desktop,5,45306.6,25,2024-11-17,226533.0,56633.25,169899.75,15:40:00
ORD_00186,CUST_0123,57,Female,Chennai,Sports,Debit Card,Desktop,1,49247.96,25,2024-11-17,49247.96,12311.99,36935.97,16:03:00
ORD_00799,CUST_0220,18,Female,Kochi,Books,Debit Card,Desktop,5,44765.49,25,2024-11-19,223827.45,55956.86,167870.59,08:59:00
ORD_00644,CUST_0251,29,Male,Bengaluru,Fashion,UPI,Tablet,3,11572.93,25,2024-11-19,34718.79,8679.7,26039.09,13:02:00
ORD_00404,CUST_0250,58,Female,Kochi,Beauty,UPI,Tablet,3,516.9,5,2024-11-19,1550.7,77.54,1473.16,11:55:00
ORD_00039,CUST_0014,33,Female,Kochi,Sports,UPI,Desktop,6,39753.68,25,2024-11-20,238522.08,59630.52,178891.56,13:01:00
ORD_00124,CUST_0013,20,Female,Delhi,Sports,Net Banking,Mobile,1,8119.6,20,2024-11-20,8119.6,1623.92,6495.68,16:16:00
ORD_00411,CUST_0247,56,Female,Kochi,Toys,Cash,Mobile,2,19777.62,10,2024-11-20,39555.24,3955.52,35599.72,15:25:00
ORD_01005,CUST_0257,32,Female,Kochi,Fashion,Net Banking,Mobile,4,14478.79,15,2024-11-20,57915.16,8687.27,49227.89,20:01:00
ORD_00170,CUST_0002,57,Female,Pune,Food,Net Banking,Tablet,2,47207.66,20,2024-11-21,94415.32,18883.06,75532.26,16:44:00
ORD_00768,CUST_0111,46,Female,Kochi,Sports,Debit Card,Mobile,1,18031.02,10,2024-11-22,18031.02,1803.1,16227.92,17:13:00
ORD_00851,CUST_0267,27,Male,Bengaluru,Toys,Cash,Mobile,3,42106.25,25,2024-11-22,126318.75,31579.69,94739.06,08:20:00
ORD_00793,CUST_0031,59,Female,Coimbatore,Sports,UPI,Mobile,2,23476.22,5,2024-11-24,46952.44,2347.62,44604.82,20:34:00
ORD_00436,CUST_0115,37,Female,Kochi,Books,Cash,Mobile,4,9476.39,25,2024-11-24,37905.56,9476.39,28429.17,13:27:00
ORD_00510,CUST_0122,57,Male,Bengaluru,Home & Garden,Debit Card,Mobile,2,46883.76,5,2024-11-24,93767.52,4688.38,89079.14,14:55:00
ORD_01175,CUST_0057,25,Female,Kochi,Beauty,Debit Card,Desktop,3,37674.01,10,2024-11-24,113022.03,11302.2,101719.83,15:20:00
ORD_00774,CUST_0042,59,Male,Coimbatore,Toys,Net Banking,Desktop,3,19132.3,0,2024-11-25,57396.9,0.0,57396.9,16:19:00
ORD_00835,CUST_0130,64,Male,Pune,Sports,Cash,Mobile,4,18249.9,15,2024-11-26,72999.6,10949.94,62049.66,09:38:00
ORD_00813,CUST_0275,27,Male,Kochi,Beauty,Debit Card,Tablet,6,11064.17,25,2024-11-27,66385.02,16596.26,49788.76,15:08:00
ORD_00702,CUST_0233,46,Female,Chennai,Home & Garden,UPI,Desktop,3,47014.97,5,2024-11-28,141044.91,7052.25,133992.66,21:14:00
ORD_00984,CUST_0156,39,Male,Chennai,Home & Garden,Cash,Mobile,2,39774.14,20,2024-11-28,79548.28,15909.66,63638.62,14:11:00
ORD_00808,CUST_0026,45,Male,Mumbai,Home & Garden,Cash,Tablet,1,36612.09,0,2024-11-29,36612.09,0.0,36612.09,13:10:00
ORD_01017,CUST_0288,42,Female,Coimbatore,Food,Credit Card,Desktop,1,46812.67,25,2024-11-29,46812.67,11703.17,35109.5,12:08:00
